#KEY	Filter on data 192: Filtered BAM	Filter on data 184: Filtered BAM	Filter on data 182: Filtered BAM	Filter on data 194: Filtered BAM	Filter on data 188: Filtered BAM	Filter on data 196: Filtered BAM	Filter on data 190: Filtered BAM	Filter on data 186: Filtered BAM
TU3219	41	36	37	44	56	53	29	33
TU322	2	7	2	12	10	3	4	0
TU3220	247	221	339	245	268	230	213	184
TU3221	106	157	147	102	123	141	135	91
TU3222	59	34	22	40	55	44	57	34
TU3223	81	61	105	84	107	38	37	32
TU3224	69	77	71	77	51	52	34	13
TU3225	63	49	86	47	81	49	57	31
TU3226	97	80	176	125	182	39	20	26
TU3227	167	130	187	202	212	122	155	115
TU3228	22	22	26	31	31	18	21	12
TU3229	0	0	0	0	0	0	0	0
TU323	301	272	393	409	474	273	165	217
TU3230	148	145	217	113	80	161	104	58
TU3231	62	39	60	31	51	34	35	42
TU3232	3	0	0	2	4	3	0	1
TU3233	21	27	23	22	35	15	7	7
TU3234	17	13	18	8	6	9	12	11
TU3235	84	55	92	66	93	31	76	57
TU3236	39	24	49	29	49	31	37	30
TU3237	43	61	49	37	21	78	35	28
TU3238	73	48	67	49	65	37	56	67
TU3239	16	17	17	13	28	14	12	13
TU324	511	540	632	597	730	723	394	421
TU3240	359	175	378	208	293	232	238	158
TU3241	206	259	142	153	130	167	161	140
TU3242	23	21	19	19	14	9	38	30
TU3243	276	133	192	205	256	124	173	122
TU3244	12	10	10	15	15	10	3	7
TU3245	30	20	25	21	38	32	37	28
TU3246	52	41	32	23	26	33	42	29
TU3247	198	205	269	187	244	214	169	182
TU3248	215	189	250	234	294	204	208	176
TU3249	25	9	26	9	19	21	22	15
TU325	537	644	658	482	687	720	411	533
TU3250	365	304	359	300	328	292	281	217
TU3251	178	147	219	133	168	145	161	141
TU3252	86	87	61	97	119	77	117	57
TU3253	468	423	307	418	512	238	366	340
TU3254	871	657	971	611	741	1111	1214	1086
TU3255	38	40	34	26	23	42	35	19
TU3256	24	19	18	19	25	8	16	17
TU3257	65	66	75	37	41	60	64	67
TU3258	6	12	4	6	6	6	4	5
TU3259	0	0	0	0	0	0	0	0
TU326	155	104	137	128	159	104	93	96
TU3260	0	0	0	0	0	0	0	0
TU3261	12	2	7	8	6	0	9	4
TU3262	26	17	24	14	18	12	18	4
TU3263	175	133	190	193	227	118	146	134
TU3264	64	52	72	24	53	37	61	37
TU3265	28	18	10	14	20	15	9	11
TU3266	0	0	0	0	0	0	0	0
TU3267	1	0	5	2	7	4	1	3
TU3268	823	748	913	731	861	735	636	549
TU3269	20	16	23	20	17	10	23	18
TU327	905	851	983	780	936	586	494	522
TU3270	141	115	106	66	82	163	138	89
TU3271	132	67	119	111	134	40	46	93
TU3272	43	21	27	35	32	28	23	47
TU3273	7	9	6	6	12	5	6	4
TU3274	638	625	360	461	594	503	808	679
TU3275	9	33	17	18	18	31	34	21
TU3276	55	58	57	39	76	26	58	58
TU3277	12	11	10	8	11	9	9	6
TU3278	0	1	0	0	0	0	1	0
TU3279	22	14	15	15	20	4	6	7
TU328	353	272	333	310	369	297	333	283
TU3280	20	11	6	9	10	4	13	12
TU3281	175	123	183	136	146	94	88	143
TU3282	525	415	598	483	626	355	275	318
TU3283	1154	1108	1146	1080	1381	735	755	757
TU3284	190	167	237	145	206	136	155	157
TU3285	38	47	64	55	75	60	53	24
TU3286	11555	10937	13823	10293	8562	8789	7894	6981
TU3287	269	251	385	322	318	210	212	190
TU3288	67	64	62	59	63	69	29	33
TU3289	1751	964	1352	1231	1405	728	1233	1241
TU329	124	119	127	96	102	129	111	87
TU3290	790	726	744	680	738	651	532	472
TU3291	943	770	872	714	937	526	620	554
TU3292	144	161	178	105	108	195	113	114
TU3293	161	116	122	107	133	137	115	116
TU3294	292	202	271	268	283	165	208	196
TU3295	663	504	713	481	552	419	441	402
TU3296	1031	1176	898	870	1064	1147	1497	1253
TU3297	76	51	66	65	75	45	41	42
TU3298	285	180	265	147	228	144	181	188
TU3299	121	138	165	133	117	116	118	113
TU33	43	32	51	49	52	27	35	34
TU330	912	864	1037	961	1053	852	673	723
TU3300	549	555	753	582	639	767	600	493
TU3301	1764	1516	2024	2036	2093	1039	1887	1352
TU3302	74	33	73	77	118	33	57	59
TU3303	33	12	29	26	40	14	22	15
TU3304	209	176	217	179	194	183	206	139
TU3305	2596	1731	2550	1576	2160	2154	2491	2496
TU3306	789	652	855	681	791	595	499	507
TU3307	7	22	22	13	24	23	15	9
TU3308	133	123	155	110	133	188	116	96
TU3309	51	49	74	37	39	64	32	31
TU331	6705	6786	6536	6176	6643	5420	5103	4684
TU3310	254	233	271	240	274	158	141	170
TU3311	17887	14448	16627	14149	17400	10745	14463	12624
TU3312	54	21	40	54	68	18	12	12
TU3313	180	151	227	157	194	118	134	136
TU3314	1704	1620	1613	1453	1809	1349	1250	958
TU3315	42	37	27	34	48	60	44	27
TU3316	261	240	326	269	291	184	165	162
TU3317	3026	2357	3062	2786	3262	2058	1933	1583
TU3318	588	480	626	698	865	510	423	320
TU3319	192	165	210	133	164	244	230	200
TU332	2838	2726	3114	3337	3441	2909	1929	1929
TU3320	461	403	481	629	559	347	331	315
TU3321	389	279	392	417	474	203	373	358
TU3322	58	72	75	68	71	85	59	33
TU3323	17	15	17	18	28	9	8	8
TU3324	478	412	552	473	609	360	332	320
TU3325	9	21	23	3	14	17	4	1
TU3326	227	182	268	188	212	173	131	148
TU3327	16	5	10	11	16	11	5	1
TU3328	414	231	400	368	402	217	230	223
TU3329	72	53	67	45	52	63	59	29
TU333	6334	6155	6714	4515	5051	5889	5227	4493
TU3330	3039	2898	3715	2679	2769	2869	2379	2155
TU3331	889	596	841	780	985	455	835	826
TU3332	12219	14309	16460	13814	13516	9342	9200	6335
TU3333	22	17	27	13	28	13	21	10
TU3334	158	129	195	109	131	142	175	138
TU3335	11	7	10	6	14	17	10	17
TU3336	1097	867	1171	1163	1379	870	800	674
TU3337	225	221	323	220	206	204	218	153
TU3338	2278	1959	2256	2470	2896	1486	1572	1446
TU3339	30	36	33	31	25	32	20	30
TU334	118	70	95	77	65	39	100	67
TU3340	1612	1425	1927	1694	1854	1014	968	812
TU3341	343	236	434	297	304	167	243	182
TU3342	37	142	106	34	31	221	72	22
TU3343	16833	16894	19630	13124	16377	16389	14625	10467
TU3344	15	12	7	13	16	8	13	8
TU3345	226	138	183	141	314	67	118	144
TU3346	797	729	895	715	912	686	579	472
TU3347	14	12	11	11	23	13	1	12
TU3348	1051	904	1152	1017	1274	865	746	714
TU3349	349	385	385	261	290	382	300	266
TU335	1053	887	1507	1446	1480	927	686	725
TU3350	28	11	16	22	19	24	11	15
TU3351	2321	1873	2647	2139	2110	2179	2280	1928
TU3352	53	25	36	35	40	29	22	29
TU3353	202	153	196	158	219	115	117	117
TU3354	620	545	713	495	602	698	491	484
TU3355	721	632	759	686	862	476	672	539
TU3356	239	165	223	216	217	104	193	176
TU3357	35	26	46	35	47	11	23	23
TU3358	41	50	65	37	39	38	46	47
TU3359	168	214	220	183	222	236	149	112
TU336	90	32	75	55	66	49	65	65
TU3360	78	68	81	101	110	81	90	77
TU3361	25	20	29	23	26	15	9	9
TU3362	47	50	43	43	56	48	47	47
TU3363	4723	3848	4510	4165	4539	3153	3395	3151
TU3364	128	56	144	110	193	52	82	75
TU3365	279	285	331	330	549	129	180	133
TU3366	70	57	75	50	60	42	68	44
TU3367	131	125	126	64	90	118	77	70
TU3368	114	89	128	79	102	83	80	81
TU3369	22	32	27	41	53	16	18	20
TU337	131	117	129	138	157	107	120	81
TU3370	76	51	84	71	62	47	40	42
TU3371	905	738	907	847	1098	649	461	521
TU3372	139	98	183	152	198	112	108	71
TU3373	0	0	0	0	0	0	0	0
TU3374	488	363	480	450	467	321	266	278
TU3375	28	12	28	23	17	6	18	16
TU3376	5	0	1	3	3	2	5	2
TU3377	1510	1258	1669	1406	1710	1426	1120	982
TU3378	1076	1092	1195	1182	1245	889	1133	839
TU3379	12	10	15	10	6	17	13	10
TU338	199	245	279	257	293	188	227	223
TU3380	652	544	673	648	934	496	496	489
TU3381	644	504	703	666	780	440	572	463
TU3382	63	85	66	79	109	50	58	48
TU3383	92	58	105	87	131	64	72	76
TU3384	72	42	31	83	62	18	33	44
TU3385	1303	1307	1528	1353	1483	1480	1048	893
TU3386	320	218	338	211	265	315	266	252
TU3387	41	70	98	47	54	72	59	30
TU3388	523	453	484	531	540	359	433	385
TU3389	2812	2009	3032	3098	3232	1424	2623	2470
TU339	241	188	150	130	170	112	125	127
TU3390	28	20	31	22	27	22	8	13
TU3391	78	61	97	78	80	84	54	60
TU3392	82	69	76	83	61	74	71	51
TU3393	808	662	913	705	896	670	525	583
TU3394	1176	897	995	658	1068	621	602	558
TU3395	50	38	48	44	45	27	41	28
TU3396	1642	1177	1766	1480	2091	1463	1698	1323
TU3397	60	62	55	43	49	83	62	55
TU3398	105	59	97	89	91	33	67	67
TU3399	345	266	467	295	317	344	230	207
TU34	3	1	2	0	2	0	1	0
TU340	18	23	16	22	25	8	15	11
TU3400	2749	2355	3147	2415	2336	2737	2533	2132
TU3401	25	27	22	25	15	24	17	13
TU3402	19181	14288	23524	31732	21060	8696	12667	10589
TU3403	836	842	919	766	902	739	687	616
TU3404	22	23	19	22	20	22	11	13
TU3405	1554	1147	1539	1462	2075	1221	1022	967
TU3406	20	15	27	21	19	13	12	16
TU3407	23	24	18	20	18	9	29	16
TU3408	6142	5409	6059	6136	6239	2933	3486	3495
TU3409	916	912	1104	845	929	1058	780	572
TU341	1031	1025	1106	885	1157	889	606	502
TU3410	854	620	998	740	886	722	667	627
TU3411	121	109	154	139	176	137	62	83
TU3412	157	220	190	128	165	278	221	148
TU3413	14	15	15	13	17	6	16	11
TU3414	2530	2223	3309	2835	3477	1950	1689	1448
TU3415	5	17	15	13	13	14	9	6
TU3416	5595	3931	4621	3380	4795	3246	3243	3289
TU3417	6534	4943	6415	6903	7890	3714	3479	3068
TU3418	67	73	75	70	46	70	61	31
TU3419	5600	4722	6012	7105	8231	3155	3137	3020
TU342	2211	2273	2618	2281	2447	1636	1511	1375
TU3420	523	392	712	484	608	432	545	499
TU3421	5242	4331	4998	4935	5904	3581	3443	2796
TU3422	442	334	451	806	889	234	296	280
TU3423	11	21	16	24	21	26	19	15
TU3424	111	108	113	103	132	67	73	74
TU3425	6	9	5	10	5	6	4	3
TU3426	50	68	45	49	51	18	54	10
TU3427	409	335	547	436	536	247	271	235
TU3428	16	6	29	13	12	11	8	6
TU3429	1676	1262	1682	1339	1593	981	1123	943
TU343	476	377	486	503	647	390	481	333
TU3430	130	117	195	110	120	149	160	78
TU3431	1575	1225	1642	1487	1949	1069	844	900
TU3432	111	95	115	114	127	79	130	109
TU3433	164	89	209	160	231	65	144	125
TU3434	16641	14062	18343	18600	19555	11985	12047	10419
TU3435	14	6	1	10	9	1	7	4
TU3436	62	42	60	39	48	47	51	72
TU3437	184	202	200	161	242	179	141	142
TU3438	491	469	558	395	489	321	330	322
TU3439	396	274	359	407	410	229	286	322
TU344	4176	4864	5653	3284	3487	7826	5512	4172
TU3440	522	426	507	527	595	408	375	374
TU3441	114	86	187	93	71	158	119	103
TU3442	1097	1024	1231	1035	1151	961	890	713
TU3443	4755	4419	4551	3962	4421	3125	3313	2993
TU3444	74	51	35	29	40	59	38	30
TU3445	34	44	49	33	40	47	38	40
TU3446	0	0	0	0	1	0	0	1
TU3447	0	0	0	1	0	0	0	1
TU3448	3804	3494	4897	3044	3828	3607	3471	3094
TU3449	63	32	70	58	75	35	60	52
TU345	207	197	202	151	161	210	169	122
TU3450	547	784	500	455	520	668	498	345
TU3451	37	31	50	32	48	32	23	22
TU3452	13	10	22	24	23	7	9	3
TU3453	52	77	81	47	67	127	70	44
TU3454	431	360	528	494	632	271	330	365
TU3455	14858	14176	9752	11289	11641	9069	14042	8299
TU3456	138	80	159	89	149	66	94	88
TU3457	1986	1569	2264	1551	2057	1755	1487	1491
TU3458	190	125	243	238	279	92	87	47
TU3459	5	8	14	10	14	1	2	5
TU346	138	85	80	93	104	70	73	83
TU3460	380	362	385	264	369	368	328	203
TU3461	2813	1828	2757	1993	2571	1406	1791	1309
TU3462	24	26	43	19	31	19	25	14
TU3463	54	45	51	32	53	34	57	36
TU3464	1018	823	1041	891	963	626	687	593
TU3465	208	193	170	187	234	143	155	123
TU3466	164	177	201	97	146	271	160	124
TU3467	812	646	829	804	942	790	589	449
TU3468	13	40	21	10	7	38	9	5
TU3469	595	610	559	413	391	928	1174	903
TU347	46	38	52	46	44	43	45	31
TU3470	613	534	626	539	582	528	605	418
TU3471	792	696	885	692	840	627	519	432
TU3472	269	285	311	294	343	233	238	203
TU3473	1103	853	1132	1202	1313	589	998	901
TU3474	51	62	80	58	75	39	36	23
TU3475	63	47	61	56	54	57	75	54
TU3476	30	15	26	24	23	8	32	22
TU3477	21	34	57	28	37	26	11	7
TU3478	29	32	38	47	91	25	29	21
TU3479	73	54	67	50	54	45	49	42
TU348	100	43	73	76	107	44	74	71
TU3480	49	55	51	50	80	53	37	30
TU3481	78	30	66	46	93	34	70	41
TU3482	3580	2788	3044	2666	3412	2798	2926	2426
TU3483	29	14	21	17	17	31	24	23
TU3484	518	423	703	410	516	469	345	356
TU3485	23	33	31	21	19	29	17	14
TU3486	1539	1370	1851	1665	1551	1137	1283	1248
TU3487	220	149	227	203	281	172	173	194
TU3488	97	57	97	60	79	167	129	104
TU3489	182	86	190	120	204	60	66	70
TU349	2503	2339	2926	1727	1906	2508	2314	1548
TU3490	90	65	91	79	145	58	68	25
TU3491	101	97	135	109	133	95	76	65
TU3492	2469	2154	2855	2427	2742	2311	1699	1557
TU3493	16	14	18	13	15	14	14	2
TU3494	3	1	0	1	0	5	1	1
TU3495	39	36	44	26	35	30	30	24
TU3496	1314342	845207	1249638	1141373	1352087	969424	1192366	978882
TU3497	1841	1552	2282	1304	1524	1399	1559	1189
TU3498	2507	2430	2404	2186	2600	1654	1536	1499
TU3499	271	259	291	234	294	292	152	139
TU35	143	144	116	114	134	80	133	95
TU350	717	637	831	614	693	666	629	443
TU3500	127	132	145	111	142	120	77	76
TU3501	4000	2833	3717	2853	3518	4561	3031	2706
TU3502	12	2	8	14	20	3	3	6
TU3503	24	36	30	18	26	23	17	20
TU3504	3672	4318	4569	3651	3521	5299	3625	2968
TU3505	267	384	645	325	326	664	413	174
TU351	445	279	414	373	533	245	283	220
TU3510	2660	2388	3210	3081	3641	1646	2130	1654
TU3511	743	806	782	436	462	1141	796	657
TU3512	386	379	586	590	566	336	362	287
TU3513	20	13	10	18	24	5	12	10
TU3514	539	377	500	382	742	253	363	343
TU3515	119	86	114	87	111	63	103	51
TU3516	1820	1593	1916	1913	2240	1239	1103	1055
TU3517	198	218	208	170	213	194	157	122
TU3518	24	40	34	17	29	38	25	23
TU3519	29	28	40	31	28	28	16	25
TU352	1338	1169	1392	1249	1296	862	968	918
TU3520	748	877	1018	840	882	725	496	485
TU3521	805	741	849	828	802	575	437	423
TU3522	17	5	8	18	24	8	9	8
TU3523	1290	1078	1384	1405	1541	1029	1254	994
TU3524	237	180	183	176	191	96	138	157
TU3525	326	302	336	307	330	294	245	258
TU3526	12	20	32	17	21	11	18	8
TU3527	828	815	1006	710	817	815	764	700
TU3528	1018	779	963	1046	1130	681	819	738
TU3529	159	185	196	109	144	231	112	119
TU353	2131	1869	2451	1848	2167	1943	1865	1596
TU3530	1737	1736	1633	1461	1606	1463	1561	1219
TU3531	65	40	72	33	61	28	49	34
TU3532	352	339	444	354	452	275	241	234
TU3533	1924	1929	2375	2083	2177	1743	1467	1202
TU3534	54	40	47	45	58	19	42	27
TU3535	86	68	76	62	72	54	79	69
TU3536	428	345	461	404	466	393	329	299
TU3537	625	497	491	601	712	246	393	335
TU3538	2233	1784	2520	1977	2266	1805	1749	1597
TU3539	13	5	9	5	5	5	5	3
TU354	18	21	23	24	16	21	12	11
TU3540	1624	1345	1692	1612	1873	1002	1051	977
TU3541	246	100	166	215	210	114	246	240
TU3542	127	130	136	129	176	105	95	66
TU3543	504	445	552	429	465	467	450	397
TU3544	158	185	264	107	130	207	186	199
TU3545	105	72	87	66	101	74	111	112
TU3546	159	52	154	142	202	60	103	115
TU3547	142	173	262	173	203	195	114	98
TU3548	90	71	96	62	77	63	64	50
TU3549	8137	6203	6975	6298	7916	3435	6645	5319
TU355	9333	6469	9238	7814	9043	5663	7306	6063
TU3550	76	67	90	42	71	60	61	69
TU3551	83	78	69	49	49	110	60	62
TU3552	1421	1507	1561	1383	1463	1158	1083	1003
TU3553	19	7	21	18	6	7	6	20
TU3554	864	746	916	663	821	831	505	477
TU3555	52	57	59	22	48	56	56	48
TU3556	30	14	49	25	22	25	15	13
TU3557	536	528	400	477	617	442	382	471
TU3558	116	78	112	81	152	36	100	95
TU3559	882	733	941	677	857	858	798	666
TU356	11	19	34	16	19	14	15	4
TU3560	1397	1275	1542	1208	1370	1252	1220	1210
TU3561	51	57	70	37	65	43	55	38
TU3562	369	361	443	387	548	372	335	310
TU3563	2572	1962	2708	2403	2871	1453	1431	1684
TU3564	12	7	9	6	13	2	6	8
TU3565	7	15	15	12	17	7	3	9
TU3566	32	25	26	15	32	16	20	20
TU3567	768	680	778	660	952	570	474	551
TU3568	851	671	928	912	1131	628	638	529
TU3569	40	28	26	35	45	32	25	21
TU357	91	63	127	74	76	66	83	66
TU3570	459	548	558	360	430	587	511	389
TU3571	728	468	816	1199	1314	613	481	516
TU3572	1050	877	1233	1270	1301	1052	676	650
TU3573	90	114	172	101	132	104	71	51
TU3574	167	122	144	144	140	145	226	195
TU3575	1018	962	1310	833	1082	743	985	614
TU3576	110	90	121	92	112	149	138	150
TU3577	3705	2302	2381	2050	2866	1265	3739	3137
TU3578	2391	2168	3076	2314	2540	1219	1329	1192
TU3579	7285	6193	5361	3261	5413	4254	4787	6028
TU358	16	8	17	14	19	6	7	5
TU3580	0	0	0	0	0	0	0	0
TU3581	73	76	65	43	59	38	69	35
TU3582	195	209	215	128	157	251	185	142
TU3583	26	34	15	11	11	11	18	17
TU3584	1148	1114	1223	1026	1254	1029	828	662
TU3585	18	19	34	15	16	24	13	13
TU3586	1288	1060	1476	1076	1428	1063	909	931
TU3587	55	40	35	38	50	40	25	38
TU3588	208	261	297	270	304	287	159	166
TU3589	26	24	48	34	41	12	14	20
TU359	160	111	224	135	172	118	160	94
TU3590	1496	1183	1613	1421	1740	968	881	869
TU3591	12	19	17	6	13	7	7	9
TU3592	98	69	126	93	115	97	74	69
TU3593	246	209	246	206	212	233	184	148
TU3594	810	1149	575	498	664	431	693	601
TU3595	565	387	528	414	454	352	533	438
TU3596	1211	1024	1227	1002	1104	922	955	725
TU3597	994	1082	1056	1003	1323	966	851	811
TU3598	86	166	151	94	92	180	141	58
TU3599	670	534	649	422	603	622	588	422
TU36	0	1	0	3	4	0	1	3
TU360	414	398	520	296	212	483	513	327
TU3600	1233	1190	1518	1189	1341	899	884	699
TU3601	66	42	98	55	65	44	48	47
TU3602	217	246	246	187	229	255	278	184
TU3603	162	150	205	120	153	216	75	126
TU3604	89	87	77	51	66	156	104	94
TU3605	28	39	35	32	24	43	39	65
TU3606	168	193	185	169	218	352	192	163
TU3607	1	0	6	1	3	5	3	0
TU3608	222	166	234	209	232	112	118	127
TU3609	11	12	10	21	28	14	26	15
TU361	200	131	214	159	196	126	182	133
TU3610	791	672	908	949	988	591	590	493
TU3611	1538	1290	1760	1284	1531	895	685	593
TU3612	4	6	8	4	8	1	6	1
TU3613	85	55	77	72	74	69	69	47
TU3614	118	68	97	87	138	41	86	76
TU3615	37	65	48	33	56	48	35	23
TU3616	368	387	380	176	240	397	315	255
TU3617	19	22	16	22	26	23	23	12
TU3618	374	235	240	308	420	111	359	279
TU3619	67	70	93	64	82	85	148	110
TU362	71	71	87	63	78	31	80	50
TU3620	48	55	75	48	65	53	45	31
TU3621	25	17	18	14	12	20	10	19
TU3622	143	152	184	165	168	119	68	103
TU3623	19	18	16	19	29	9	9	8
TU3624	2	1	4	0	0	5	1	4
TU3625	6	5	3	1	5	7	4	6
TU3626	16	21	15	26	19	10	10	17
TU3627	77	68	89	56	79	90	113	101
TU3628	62	78	99	58	61	134	69	49
TU3629	1105	954	1030	1027	1091	719	688	655
TU363	24	15	14	19	19	11	15	11
TU3630	546	476	665	468	687	526	528	427
TU3631	17	20	34	17	11	13	23	15
TU3632	21	17	30	23	28	34	36	26
TU3633	9436	7899	7117	7820	9534	7429	8382	6901
TU3634	61	51	64	65	74	56	44	40
TU3635	321	287	318	216	296	240	266	306
TU3636	0	0	0	0	0	0	0	0
TU3637	52	42	58	55	53	44	46	35
TU3638	698	724	840	645	718	784	571	517
TU3639	5	8	7	15	20	2	6	9
TU364	226	185	200	172	191	152	212	135
TU3640	725	584	724	831	831	447	450	461
TU3641	48	33	52	27	47	27	28	29
TU3642	116	85	93	90	108	58	106	58
TU3643	516	469	423	417	487	335	337	291
TU3644	21	10	19	13	9	3	4	7
TU3645	708	622	857	586	653	589	518	377
TU3646	5	4	11	8	20	5	1	3
TU3647	477	495	614	441	450	467	428	333
TU3648	135	116	174	93	126	100	95	94
TU3649	466	732	599	439	453	861	552	379
TU365	1268	1097	1229	1039	1154	781	876	796
TU3650	27	18	36	31	25	29	16	11
TU3651	687	552	709	634	801	607	439	428
TU3652	57	37	71	43	46	41	47	28
TU3653	82	94	152	147	174	97	49	52
TU3654	28	21	15	18	32	23	21	17
TU3655	250	289	336	295	424	205	197	166
TU3656	474	396	507	418	481	308	291	308
TU3657	864	661	929	670	811	496	729	639
TU3658	174	441	183	659	1031	94	261	138
TU3659	135	116	138	99	104	127	82	57
TU366	218	249	305	150	181	374	172	147
TU3660	339	256	385	330	394	132	458	193
TU3661	613	768	758	1256	1419	375	412	397
TU3662	507	402	464	319	454	348	348	272
TU3663	469	476	538	334	419	466	403	307
TU3664	0	0	2	0	0	0	0	0
TU3665	114	146	162	130	188	104	155	105
TU3666	18	12	17	6	11	19	11	11
TU3667	11	15	22	10	10	10	5	3
TU3668	23	37	35	34	38	19	31	23
TU3669	56	34	50	37	60	49	42	43
TU367	139	120	136	130	139	114	113	115
TU3670	55	57	47	31	33	41	25	38
TU3671	1430	1285	1715	1626	1856	1133	1270	1010
TU3672	3216	3681	3326	2613	3262	2986	3078	2515
TU3673	142	112	189	102	150	147	160	100
TU3674	217	240	287	200	240	196	187	104
TU3675	736	895	851	572	611	838	599	509
TU3676	340	308	356	260	334	309	233	182
TU3677	22	26	15	9	4	21	15	10
TU3678	73	44	74	46	73	27	68	41
TU3679	2577	2020	2821	2596	3489	1723	1713	1484
TU368	253	250	347	205	207	350	240	187
TU3680	2276	1971	2841	2245	2840	1776	1669	1683
TU3681	42	56	64	44	50	60	28	31
TU3682	49	41	53	43	57	14	64	33
TU3683	96	66	115	124	104	37	92	76
TU3684	91	102	77	123	139	66	83	85
TU3685	635	597	791	596	696	740	518	436
TU3686	4403	3825	5873	3982	4751	3720	3404	3142
TU3687	864	948	971	1048	1003	691	577	531
TU3688	1534	1602	1543	1489	1733	1745	1407	1349
TU3689	345	261	433	324	297	194	201	228
TU369	1607	1523	1807	1668	1736	1612	1373	1135
TU3690	698	1186	732	553	549	723	717	463
TU3691	1133	920	1306	1093	1203	738	782	783
TU3692	74	100	74	58	24	105	38	41
TU3693	93	77	87	71	90	29	50	84
TU3694	2059	1504	2508	2059	2088	1473	1549	1438
TU3695	30	26	19	39	33	17	36	21
TU3696	83	89	133	130	162	78	82	88
TU3697	25	24	30	20	35	11	16	20
TU3698	2592	2164	2678	2477	2907	2003	1966	1605
TU3699	749	651	797	606	728	641	589	492
TU37	117	102	129	110	141	80	90	72
TU370	16	16	11	5	8	10	2	8
TU3700	979	896	1061	900	946	689	491	516
TU3701	655	794	921	713	754	773	582	531
TU3702	1458	1283	1692	1479	1674	1075	1027	863
TU3703	2155	1749	2073	1641	2197	1242	1560	1350
TU3704	46	54	77	43	51	22	38	30
TU3705	37	25	35	25	33	63	27	20
TU3706	363	372	419	425	421	268	299	268
TU3707	462	416	419	361	411	527	472	352
TU3708	266	256	279	292	273	209	230	213
TU3709	672	602	717	656	682	528	569	439
TU371	1962	1533	2283	2088	2271	1369	1145	1212
TU3710	11	6	15	18	12	11	10	7
TU3711	4935	4759	4967	3350	3400	6825	6441	5284
TU3712	5686	3981	5728	4864	7073	1525	2455	2433
TU3713	310	266	312	252	339	304	162	160
TU3714	1404	1296	1663	1428	1817	1276	1006	925
TU3715	26	16	33	31	58	27	28	25
TU3716	256	240	253	242	308	205	134	144
TU3717	2524	1940	2813	2600	2595	1471	1696	1603
TU3718	679	677	664	769	738	600	784	660
TU3719	26	14	21	27	27	19	33	13
TU372	860	806	905	657	851	838	734	572
TU3720	114	106	139	110	101	112	79	72
TU373	33	34	39	31	51	12	17	27
TU374	2600	2645	3408	2729	3089	2154	2100	1683
TU375	25	17	30	24	16	29	32	21
TU376	246	195	221	184	226	282	207	212
TU377	659	645	507	406	505	569	619	551
TU378	361	348	356	200	230	363	393	290
TU379	55	73	92	37	33	142	42	50
TU38	13	9	7	10	9	6	18	18
TU380	128	120	169	120	116	138	103	90
TU381	201	165	260	173	142	263	137	106
TU382	42	33	25	26	32	29	13	21
TU383	221	136	197	215	258	127	146	147
TU384	858	718	855	712	1026	679	686	629
TU385	151	101	147	109	126	81	102	127
TU386	2583	2593	2837	2365	2820	1690	2038	1542
TU387	35	18	31	22	27	11	26	12
TU388	1458	1235	1727	1360	1602	1071	1130	897
TU389	122	81	107	83	86	74	70	55
TU39	92	35	95	79	97	43	61	49
TU390	212	219	233	143	184	165	159	152
TU391	120	106	103	144	142	64	93	115
TU392	833	736	954	610	548	536	656	572
TU393	3634	3440	4069	3443	3936	3191	2741	2587
TU394	25	17	21	22	15	15	14	14
TU395	88	42	96	44	55	34	27	35
TU396	2	3	9	10	9	9	6	7
TU397	604	672	488	324	490	495	512	429
TU398	1536	1137	1426	865	1257	1213	1441	1201
TU399	1677	1821	1275	1071	1348	812	1154	969
TU4	224	320	338	217	233	279	172	135
TU40	1	2	5	3	8	2	5	3
TU400	70	76	67	52	70	58	71	43
TU401	482	425	555	333	426	402	339	267
TU402	2	3	1	5	2	3	4	3
TU403	290	611	449	286	306	761	336	223
TU404	92	97	124	66	103	100	107	109
TU405	863	650	860	886	1107	515	685	595
TU406	482	465	471	403	453	423	356	321
TU407	455	412	416	418	434	331	335	316
TU408	64	68	81	50	56	44	92	61
TU409	561	490	550	486	580	332	654	349
TU41	60	98	63	40	63	74	54	75
TU410	25	26	31	30	24	8	17	11
TU411	22	27	18	11	15	17	29	19
TU412	212	239	316	246	231	182	158	114
TU413	36	22	34	44	44	36	31	20
TU414	159	124	154	152	173	112	106	97
TU415	13	39	29	16	30	48	12	12
TU416	126	71	85	99	105	82	90	113
TU417	48	50	57	34	60	77	38	30
TU418	90	129	124	82	117	99	62	49
TU419	208	213	225	148	172	168	239	120
TU42	25	45	31	19	18	63	44	14
TU420	542	324	380	429	573	226	386	329
TU421	887	855	1215	346	337	612	663	618
TU422	4802	4960	5231	5742	6185	6801	5406	4671
TU423	24	28	29	18	15	31	16	17
TU424	783	637	802	738	817	645	689	519
TU425	636	596	717	555	742	443	533	410
TU426	408	292	402	385	420	287	339	242
TU427	606	478	538	549	681	333	350	280
TU428	1009	929	1230	837	835	891	775	700
TU429	889	763	1052	908	1090	754	594	531
TU43	57	57	72	41	50	72	57	54
TU430	3020	2312	3038	2340	3027	2305	2207	1890
TU431	33	18	34	37	49	23	20	17
TU432	13	11	4	9	7	14	5	2
TU433	95	58	56	64	87	66	138	120
TU434	31	34	26	22	35	21	69	36
TU435	747	605	958	832	1088	609	626	498
TU436	137	94	120	109	135	57	97	82
TU437	10	11	2	5	6	5	4	4
